Ottignies Louvain la Neuve;Brabant Wallon;ottignieslouvainlaneuve;ottignieslouvainlaneuve;31648;ottignieslouvainlaneuve0;50.665;4.567;64;64
Courcelles;Hainaut;courcelles;courcelles;31337;courcelles0;50.456;4.381;65;65
Arlon;Luxembourg;arlon;aarlen;31310;arlon0;49.684;5.816;66;66
Temse;Oost-Vlaanderen;temse;tamise;31271;temse0;51.124;4.214;67;67
Aarschot;Vlaams-Brabant;aarschot;aarschot;31138;aarschot0;50.986;4.831;68;68
Houthalen Helchteren;Limburg;houthalenhelchteren;houthalenhelchteren;30896;houthalenhelchteren0;51.032;5.372;69;69
Brecht;Antwerpen;brecht;brecht;30610;brecht0;51.351;4.641;70;70
Waterloo;Brabant Wallon;waterloo;waterloo;30596;waterloo0;50.718;4.398;71;71
Ath;Hainaut;ath;aat;30048;ath0;50.629;3.778;72;72
Harelbeke;West-Vlaanderen;harelbeke;harelbeke;29904;harelbeke0;50.858;3.313;73;73
Aalter;Oost-Vlaanderen;aalter;aalter;29787;aalter0;51.084;3.448;74;74
Izegem;West-Vlaanderen;izegem;izegem;29227;izegem0;50.917;3.216;75;75
Nivelles;Brabant Wallon;nivelles;nijvel;29070;nivelles0;50.597;4.323;76;76
Soignies;Hainaut;soignies;zinnik;29032;soignies0;50.579;4.071;77;77
Ans;Liege;ans;ans;28989;ans0;50.66;5.521;78;78
Herentals;Antwerpen;herentals;herentals;28865;herentals0;51.178;4.836;79;79
Sambreville;Namur;sambreville;sambreville;28615;sambreville0;50.447;4.635;80;80
Tubize;Brabant Wallon;tubize;tubeke;28381;tubize0;50.693;4.205;81;81
Willebroek;Antwerpen;willebroek;willebroek;28248;willebroek0;51.061;4.36;82;82
Andenne;Namur;andenne;andenne;28187;andenne0;50.49;5.097;83;83
Zottegem;Oost-Vlaanderen;zottegem;zottegem;28085;zottegem0;50.87;3.811;84;84
Kapellen;Antwerpen;kapellen;kapellen;27782;kapellen0;51.317;4.428;85;85
Ronse;Oost-Vlaanderen;ronse;renaix;27356;ronse0;50.746;3.603;86;86
Lievegem;Oost-Vlaanderen;lievegem;lievegem;27225;lievegem0;51.151;3.606;87;87
Flemalle;Liege;flemalle;flemalle;27002;flemalle0;50.599;5.468;88;88
Wetteren;Oost-Vlaanderen;wetteren;wetteren;26960;wetteren0;51.007;3.885;89;89
Puurs Sint Amands;Antwerpen;puurs;sintamands;26957;puurs0;51.076;4.276;90;90
Mortsel;Antwerpen;mortsel;mortsel;26588;mortsel0;51.171;4.451;91;91
Beersel;Vlaams-Brabant;beersel;beersel;26505;beersel0;50.767;4.307;92;92
Gembloux;Namur;gembloux;gembloux;26496;gembloux0;50.561;4.694;93;93
Lanaken;Limburg;lanaken;lanaken;26366;lanaken0;50.89;5.652;94;94
Overijse;Vlaams-Brabant;overijse;overijse;25970;overijse0;50.772;4.538;95;95
Maaseik;Limburg;maaseik;maaseik;25823;maaseik0;51.095;5.795;96;96
Zwevegem;West-Vlaanderen;zwevegem;zwevegem;25785;zwevegem0;50.813;3.334;97;97
Oupeye;Liege;oupeye;oupeye;25743;oupeye0;50.709;5.644;98;98
Westerlo;Antwerpen;westerlo;westerlo;25625;westerlo0;51.088;4.918;99;99
Hamme;Oost-Vlaanderen;hamme;hamme;25554;hamme0;51.098;4.137;100;100
Merelbeke;Oost-Vlaanderen;merelbeke;merelbeke;25229;merelbeke0;50.995;3.745;101;101
Diest;Vlaams-Brabant;diest;diest;24971;diest0;50.985;5.05;102;102
Maldegem;Oost-Vlaanderen;maldegem;maldegem;24744;maldegem0;51.209;3.447;103;103
Saint Nicolas;Liege;saintnicolas;stnicolas;24491;saintnicolas0;50.63;5.538;104;104
Oostkamp;West-Vlaanderen;oostkamp;oostkamp;24275;oostkamp0;51.155;3.236;105;105
Manage;Hainaut;manage;manage;24108;manage0;50.504;4.235;106;106
Scherpenheuvel Zichem;Vlaams-Brabant;scherpenheuvelzichem;montaiguzichem;24001;scherpenheuvelzichem0;50.979;4.975;107;107
