North Vancouver;BC;north_vancouver;north_vancouver;96857;north_vancouver0;49.362;-122.996;16;68
Brossard;QUE;brossard;brossard;95376;brossard0;45.45;-73.456;12;69
Newmarket;ONT;newmarket;newmarket;92503;newmarket0;44.05;-79.461;31;70
Peterborough;ONT;peterborough;peterborough;92219;peterborough0;44.297;-78.331;32;71
Moncton;NB;moncton;moncton;91085;moncton0;46.116;-64.824;1;72
Repentigny;QUE;repentigny;repentigny;88542;repentigny0;45.765;-73.487;13;73
New Westminster;BC;new_westminster;new_westminster;88408;new_westminster0;49.214;-122.909;17;74
Kawartha Lakes;ONT;kawartha_lakes;kawartha_lakes;85215;kawartha_lakes0;44.492;-78.796;33;75
Caledon;ONT;caledon;caledon;84930;caledon0;43.847;-79.891;34;76
Airdrie;ALB;airdrie;airdrie;83925;airdrie0;51.288;-114.017;6;77
St Jerome;QUE;st_jerome;saint_jerome;83250;st_jerome0;45.788;-74.01;14;78
Drummondville;QUE;drummondville;drummondville;83196;drummondville0;45.888;-72.512;15;79
Prince George;BC;prince_george;prince_george;82637;prince_george0;53.917;-122.792;18;80
Sault Ste Marie;ONT;sault_ste_marie;sault_sainte_marie;78574;sault_ste_marie0;46.562;-84.359;35;81
Sarnia;ONT;sarnia;sarnia;78374;sarnia0;42.974;-82.31;36;82
Wood Buffalo;ALB;wood_buffalo;fort_mcmurray;77094;wood_buffalo0;57.434;-110.783;7;83
St John;NB;st_john;saint_john;75015;st_john0;45.304;-65.956;2;84
Norfolk County;ONT;norfolk_county;norfolk_county;73015;norfolk_county0;42.797;-80.446;37;85
St Albert;ALB;st_albert;saint_albert;71969;st_albert0;53.64;-113.635;8;86
Granby;QUE;granby;granby;70825;granby0;45.402;-72.744;16;87
Fredericton;NB;fredericton;fredericton;69406;fredericton0;45.932;-66.645;3;88
Grande Prairie;ALB;grande_prairie;grande_prairie;67265;grande_prairie0;55.168;-118.801;9;89
Halton Hills;ONT;halton_hills;halton_hills;67195;halton_hills0;43.629;-79.953;38;90
Port Coquitlam;BC;port_coquitlam;port_coquitlam;66974;port_coquitlam0;49.26;-122.757;19;91
Medicine Hat;ALB;medicine_hat;medicine_hat;66381;medicine_hat0;50.04;-110.696;10;92
Mirabel;QUE;mirabel;mirabel;66200;mirabel0;45.642;-74.065;17;93
Aurora;ONT;aurora;aurora;65970;aurora0;43.996;-79.448;39;94
North Vancouver;BC;north_vancouver;north_vancouver;64739;north_vancouver1;49.321;-123.068;20;95
Welland;ONT;welland;welland;62776;welland0;42.992;-79.231;40;96
