Stichtse Vecht;XXX;stichtse_vecht;stichtse_vecht;66124;stichtse_vecht0;52.174;4.989;64;64
Lansingerland;XXX;lansingerland;lansingerland;66093;lansingerland0;52.001;4.513;65;65
Westerkwartier;XXX;westerkwartier;westerkwartier;64834;westerkwartier0;53.227;6.333;66;66
Hardenberg;XXX;hardenberg;hardenberg;63423;hardenberg0;52.59;6.605;67;67
Barneveld;XXX;barneveld;barneveld;63160;barneveld0;52.18;5.682;68;68
Vijfheerenlanden;XXX;vijfheerenlanden;vijfheerenlanden;62554;vijfheerenlanden0;51.942;5.084;69;69
Midden Groningen;XXX;midden_groningen;midden_groningen;61374;midden_groningen0;53.205;6.799;70;70
Roermond;XXX;roermond;roermond;61227;roermond0;51.205;6.024;71;71
Gooise Meren;XXX;gooise_meren;gooise_meren;61015;gooise_meren0;52.299;5.135;72;72
Rijswijk;XXX;rijswijk;rijswijk;60710;rijswijk0;52.036;4.329;73;73
Doetinchem;XXX;doetinchem;doetinchem;60051;doetinchem0;51.966;6.301;74;74
Maashorst;XXX;maashorst;maashorst;59668;maashorst0;51.687;5.654;75;75
Altena;XXX;altena;altena;58736;altena0;51.774;4.93;76;76
Oosterhout;XXX;oosterhout;oosterhout;58381;oosterhout0;51.639;4.871;77;77
Pijnacker Nootdorp;XXX;pijnacker_nootdorp;pijnacker_nootdorp;58120;pijnacker_nootdorp0;52.019;4.424;78;78
Krimpenerwaard;XXX;krimpenerwaard;krimpenerwaard;57800;krimpenerwaard0;51.945;4.752;79;79
Smallingerland;XXX;smallingerland;smallingerland;57095;smallingerland0;53.114;6.063;80;80
Hoogeveen;XXX;hoogeveen;hoogeveen;56917;hoogeveen0;52.717;6.525;81;81
Den Helder;XXX;den_helder;den_helder;56655;den_helder0;52.923;4.753;82;82
Kampen;XXX;kampen;kampen;56541;kampen0;52.556;5.929;83;83
Terneuzen;XXX;terneuzen;terneuzen;55663;terneuzen0;51.279;3.878;84;84
Woerden;XXX;woerden;woerden;53974;woerden0;52.107;4.896;85;85
West Betuwe;XXX;west_betuwe;west_betuwe;53263;west_betuwe0;51.868;5.21;86;86
De Fryske Marren;XXX;de_fryske_marren;de_fryske_marren;52234;de_fryske_marren0;52.931;5.792;87;87
Goeree Overflakkee;XXX;goeree_overflakkee;goeree_overflakkee;52208;goeree_overflakkee0;51.756;4.084;88;88
Heerenveen;XXX;heerenveen;heerenveen;51859;heerenveen0;52.996;5.93;89;89
Weert;XXX;weert;weert;51378;weert0;51.233;5.698;90;90
Waalwijk;XXX;waalwijk;waalwijk;51238;waalwijk0;51.693;4.97;91;91
Houten;XXX;houten;houten;50943;houten0;52.008;5.17;92;92
Utrechtse Heuvelrug;XXX;utrechtse_heuvelrug;utrechtse_heuvelrug;50941;utrechtse_heuvelrug0;52.043;5.375;93;93
Noordoostpolder;XXX;noordoostpolder;noordoostpolder;50803;noordoostpolder0;52.718;5.741;94;94
Middelburg;XXX;middelburg;middelburg;50167;middelburg0;51.497;3.665;95;95
Harderwijk;XXX;harderwijk;harderwijk;50070;harderwijk0;52.339;5.67;96;96
Hollands Kroon;XXX;hollands_kroon;hollands_kroon;49984;hollands_kroon0;52.841;5.002;97;97
Zutphen;XXX;zutphen;zutphen;49038;zutphen0;52.135;6.212;98;98
Overbetuwe;XXX;overbetuwe;overbetuwe;48943;overbetuwe0;51.921;5.774;99;99
Zuidplas;XXX;zuidplas;zuidplas;48705;zuidplas0;51.991;4.623;100;100
Barendrecht;XXX;barendrecht;barendrecht;48568;barendrecht0;51.85;4.53;101;101
Schagen;XXX;schagen;schagen;48402;schagen0;52.784;4.74;102;102
Het Hogeland;XXX;het_hogeland;het_hogeland;48190;het_hogeland0;53.363;6.532;103;103
Ridderkerk;XXX;ridderkerk;ridderkerk;48011;ridderkerk0;51.869;4.592;104;104
Soest;XXX;soest;soest;48001;soest0;52.156;5.296;105;105
Lingewaard;XXX;lingewaard;lingewaard;47655;lingewaard0;51.912;5.935;106;106
Veldhoven;XXX;veldhoven;veldhoven;47604;veldhoven0;51.408;5.396;107;107
Waadhoeke;XXX;waadhoeke;waadhoeke;46865;waadhoeke0;53.221;5.605;108;108
Heusden;XXX;heusden;heusden;46345;heusden0;51.704;5.164;109;109
Noordwijk;XXX;noordwijk;noordwijk;45946;noordwijk0;52.231;4.442;110;110
Medemblik;XXX;medemblik;medemblik;45943;medemblik0;52.726;5.09;111;111
De Ronde Venen;XXX;de_ronde_venen;de_ronde_venen;45924;de_ronde_venen0;52.209;4.898;112;112
Peel en Maas;XXX;peel_en_maas;peel_en_maas;45899;peel_en_maas0;51.333;6.027;113;113
Noardeast Fryslan;XXX;noardeast_fryslan;noardeast_fryslan;45875;noardeast_fryslan0;53.357;5.996;114;114
