Ostrowiec Swietokrzyski;Swietokrzyskie;ostrowiecswietokrzyski;ostrowiecswietokrzyski;62093;ostrowiecswietokrzyski0;50.94;21.388;2;59
Glogow;Dolnoslaskie;glogow;glogow;62049;glogow0;51.663;16.093;6;60
Zory;Slaskie;zory;zory;61774;zory0;50.045;18.694;17;61
Tarnowskie Gory;Slaskie;tarnowskiegory;tarnowskiegory;61321;tarnowskiegory0;50.444;18.856;18;62
Pabianice;Lodzkie;pabianice;pabianice;60598;pabianice0;51.663;19.363;3;63
Leszno;Wielkopolskie;leszno;leszno;60051;leszno0;51.844;16.574;7;64
Elk;Warminsko-Mazurskie;elk;elk;59759;elk0;53.825;22.351;3;65
Lomza;Podlaskie;lomza;lomza;59711;lomza0;53.179;22.081;3;66
Zamosc;Lubelskie;zamosc;zamosc;58231;zamosc0;50.723;23.264;2;67
Tomaszow Mazowiecki;Lodzkie;tomaszowmazowiecki;tomaszowmazowiecki;57438;tomaszowmazowiecki0;51.531;20.006;4;68
Chelm;Lubelskie;chelm;chelm;57214;chelm0;51.133;23.474;3;69
Mielec;Podkarpackie;mielec;mielec;56972;mielec0;50.287;21.422;2;70
Tczew;Pomorskie;tczew;tczew;56936;tczew0;54.087;18.8;4;71
Przemysl;Podkarpackie;przemysl;przemysl;56050;przemysl0;49.782;22.773;3;72
Stalowa Wola;Podkarpackie;stalowawola;stalowawola;55127;stalowawola0;50.576;22.061;4;73
Biala Podlaska;Lubelskie;bialapodlaska;bialapodlaska;54453;bialapodlaska0;52.034;23.119;4;74
Kedzierzyn-Kozle;Opolskie;kedzierzynkozle;kedzierzynkozle;54387;kedzierzynkozle0;50.344;18.211;2;75
Bedzin;Slaskie;bedzin;bedzin;53848;bedzin0;50.322;19.131;19;76
Zgierz;Lodzkie;zgierz;zgierz;53543;zgierz0;51.855;19.408;5;77
Rumia;Pomorskie;rumia;rumia;53316;rumia0;54.569;18.391;5;78
Swidnica;Dolnoslaskie;swidnica;swidnica;52874;swidnica0;50.843;16.488;7;79
Legionowo;Mazowieckie;legionowo;legionowo;52630;legionowo0;52.4;20.938;6;80
Belchatow;Lodzkie;belchatow;belchatow;52331;belchatow0;51.363;19.378;6;81
Piaseczno;Mazowieckie;piaseczno;piaseczno;51971;piaseczno0;52.075;21.028;7;82
Piekary Slaskie;Slaskie;piekaryslaskie;piekaryslaskie;51707;piekaryslaskie0;50.378;18.945;20;83
Raciborz;Slaskie;raciborz;raciborz;49650;raciborz0;50.092;18.22;21;84
Ostroleka;Mazowieckie;ostroleka;ostroleka;48229;ostroleka0;53.082;21.572;8;85
Zawiercie;Slaskie;zawiercie;zawiercie;46106;zawiercie0;50.486;19.417;22;86
Wejherowo;Pomorskie;wejherowo;wejherowo;46097;wejherowo0;54.602;18.239;6;87
Swietochlowice;Slaskie;swietochlowice;swietochlowice;45434;swietochlowice0;50.291;18.916;23;88
Marki;Mazowieckie;marki;marki;45365;marki0;52.321;21.105;9;89
Zabki;Mazowieckie;zabki;zabki;45347;zabki0;52.291;21.112;10;90
Starogard Gdanski;Pomorskie;starogardgdanski;starogardgdanski;45295;starogardgdanski0;53.967;18.532;7;91
Skierniewice;Lodzkie;skierniewice;skierniewice;45184;skierniewice0;51.957;20.142;7;92
Wodzislaw Slaski;Slaskie;wodzislawslaski;wodzislawslaski;44833;wodzislawslaski0;50.003;18.463;24;93
Starachowice;Swietokrzyskie;starachowice;starachowice;44416;starachowice0;51.041;21.084;3;94
Krosno;Podkarpackie;krosno;krosno;44060;krosno0;49.694;21.765;5;95
Otwock;Mazowieckie;otwock;otwock;43895;otwock0;52.107;21.262;11;96
Pulawy;Lubelskie;pulawy;pulawy;43860;pulawy0;51.417;21.972;5;97
Tarnobrzeg;Podkarpackie;tarnobrzeg;tarnobrzeg;43712;tarnobrzeg0;50.574;21.672;6;98
Kolobrzeg;Zachodniopomorskie;kolobrzeg;kolobrzeg;43426;kolobrzeg0;54.177;15.575;4;99
Debica;Podkarpackie;debica;debica;42986;debica0;50.051;21.41;7;100
Radomsko;Lodzkie;radomsko;radomsko;42973;radomsko0;51.067;19.444;8;101
Ciechanow;Mazowieckie;ciechanow;ciechanow;41740;ciechanow0;52.879;20.618;12;102
Mikolow;Slaskie;mikolow;mikolow;41618;mikolow0;50.169;18.905;25;103
Skarzysko-Kamienna;Swietokrzyskie;skarzyskokamienna;skarzyskokamienna;41224;skarzyskokamienna0;51.12;20.882;4;104
Kutno;Lodzkie;kutno;kutno;40723;kutno0;52.233;19.357;9;105
Nysa;Opolskie;nysa;nysa;40685;nysa0;50.474;17.334;3;106
Minsk Mazowiecki;Mazowieckie;minskmazowiecki;minskmazowiecki;39837;minskmazowiecki0;52.18;21.567;13;107
Swinoujscie;Zachodniopomorskie;swinoujscie;swinoujscie;38904;swinoujscie0;53.907;14.246;5;108
Sieradz;Lodzkie;sieradz;sieradz;38729;sieradz0;51.593;18.727;10;109
Chojnice;Pomorskie;chojnice;chojnice;38729;chojnice0;53.695;17.561;8;110
Zyrardow;Mazowieckie;zyrardow;zyrardow;38594;zyrardow0;52.056;20.439;14;111
Zdunska Wola;Lodzkie;zdunskawola;zdunskawola;38402;zdunskawola0;51.599;18.941;11;112
Szczecinek;Zachodniopomorskie;szczecinek;szczecinek;37557;szczecinek0;53.71;16.693;6;113
Boleslawiec;Dolnoslaskie;boleslawiec;boleslawiec;37055;boleslawiec0;51.263;15.565;8;114
Kwidzyn;Pomorskie;kwidzyn;kwidzyn;36854;kwidzyn0;53.73;18.929;9;115
Malbork;Pomorskie;malbork;malbork;36709;malbork0;54.034;19.028;10;116
Swidnik;Lubelskie;swidnik;swidnik;36680;swidnik0;51.22;22.7;6;117
Nowa Sol;Lubuskie;nowasol;nowasol;36040;nowasol0;51.803;15.719;3;118
Wolomin;Mazowieckie;wolomin;wolomin;35620;wolomin0;52.345;21.246;15;119
Knurow;Slaskie;knurow;knurow;35619;knurow0;50.222;18.671;26;120
Oswiecim;Malopolskie;oswiecim;oswiecim;35577;oswiecim0;50.038;19.222;4;121
Jaroslaw;Podkarpackie;jaroslaw;jaroslaw;35298;jaroslaw0;50.018;22.683;8;122
Olesnica;Dolnoslaskie;olesnica;olesnica;35132;olesnica0;51.21;17.379;9;123
Zary;Lubuskie;zary;zary;34837;zary0;51.638;15.138;4;124
